Source:,DataStream,,,
Original File:,CIP_20120920.xlsx,,,
Date Created:,2012.09.20,,,
Start Date:,1999.09.17,,,
End Date:,2012.09.19,,,
,,,,
,spot,usr,future,ukr
23/07/2010,1.54035,0.27,1.5372,0.825
26/07/2010,1.54735,0.29,1.5438,0.825
27/07/2010,1.55545,0.3,1.5517,0.825
28/07/2010,1.56205,0.3,1.55843,0.825
29/07/2010,1.56115,0.3,1.55728,0.825
30/07/2010,1.5661,0.29,1.5625,0.825
2/08/2010,1.5896,0.28,1.58557,0.825
3/08/2010,1.59525,0.27,1.5912,0.825
4/08/2010,1.5877,0.28,1.5839,0.825
5/08/2010,1.58325,0.27,1.57885,0.825
6/08/2010,1.5974,0.25,1.5931,0.825
9/08/2010,1.59575,0.26,1.5913,0.825
10/08/2010,1.57395,0.25,1.56981,0.825
11/08/2010,1.5662,0.25,1.56228,0.825
12/08/2010,1.55825,0.25,1.55543,0.825
13/08/2010,1.55855,0.26,1.55538,0.825
16/08/2010,1.56735,0.25,1.56406,0.825
17/08/2010,1.55805,0.26,1.5543,0.825
18/08/2010,1.5594,0.25,1.55548,0.825
19/08/2010,1.5633,0.25,1.5597,0.825
20/08/2010,1.5508,0.26,1.54732,0.825
23/08/2010,1.55055,0.25,1.54682,0.825
24/08/2010,1.5453,0.27,1.54183,0.825
25/08/2010,1.54265,0.26,1.5394,0.825
26/08/2010,1.5581,0.25,1.55466,0.825
27/08/2010,1.54735,0.27,1.54385,0.825
30/08/2010,1.5475,0.26,1.54363,0.825
31/08/2010,1.5369,0.25,1.5334,0.825
1/09/2010,1.54605,0.25,1.54275,0.825
2/09/2010,1.5401,0.25,1.53645,0.825
3/09/2010,1.5439,0.25,1.54009,0.825
6/09/2010,1.54115,0.25,1.53704,0.825
7/09/2010,1.5305,0.25,1.5268,0.825
8/09/2010,1.54845,0.24,1.54493,0.825
9/09/2010,1.54745,0.26,1.54386,0.825
10/09/2010,1.53835,0.27,1.53462,0.825
13/09/2010,1.54335,0.26,1.53948,0.825
14/09/2010,1.54985,0.26,1.54573,0.825
15/09/2010,1.56355,0.26,1.55908,0.825
16/09/2010,1.56385,0.25,1.55923,0.825
17/09/2010,1.56345,0.26,1.55885,0.825
20/09/2010,1.55755,0.26,1.55272,0.825
21/09/2010,1.5542,0.26,1.54933,0.825
22/09/2010,1.56635,0.25,1.56172,0.825
23/09/2010,1.5718,0.25,1.56753,0.825
24/09/2010,1.5814,0.25,1.57705,0.825
27/09/2010,1.5835,0.26,1.57911,0.825
28/09/2010,1.5805,0.26,1.57646,0.825
29/09/2010,1.57985,0.27,1.57574,0.825
30/09/2010,1.5758,0.27,1.5715,0.825
1/10/2010,1.58105,0.26,1.57668,0.825
4/10/2010,1.584,0.26,1.5797,0.825
5/10/2010,1.5922,0.25,1.58779,0.825
6/10/2010,1.589,0.24,1.58428,0.825
7/10/2010,1.59415,0.23,1.58928,0.825
8/10/2010,1.5932,0.21,1.58825,0.825
11/10/2010,1.59055,0.21,1.58565,0.825
12/10/2010,1.57855,0.21,1.57383,0.825
13/10/2010,1.58375,0.22,1.57883,0.825
14/10/2010,1.60145,0.22,1.59672,0.825
15/10/2010,1.60125,0.22,1.59588,0.825
18/10/2010,1.58995,0.23,1.58481,0.825
19/10/2010,1.57255,0.22,1.56723,0.825
20/10/2010,1.5855,0.22,1.58005,0.825
21/10/2010,1.5767,0.22,1.5707,0.825
22/10/2010,1.56695,0.21,1.56013,0.825
25/10/2010,1.5723,0.23,1.56487,0.825
26/10/2010,1.5867,0.23,1.57915,0.825
27/10/2010,1.57815,0.23,1.5711,0.825
28/10/2010,1.594,0.23,1.58723,0.825
29/10/2010,1.5988,0.22,1.59201,0.825
1/11/2010,1.60455,0.22,1.59805,0.825
2/11/2010,1.60095,0.22,1.5947,0.825
3/11/2010,1.60785,0.22,1.60143,0.825
4/11/2010,1.62815,0.21,1.62109,0.825
5/11/2010,1.62085,0.22,1.61408,0.825
8/11/2010,1.6141,0.22,1.60779,0.825
9/11/2010,1.6115,0.24,1.6053,0.825
10/11/2010,1.6026,0.24,1.5963,0.825
11/11/2010,1.61525,0.24,1.60863,0.825
12/11/2010,1.61515,0.27,1.60812,0.825
15/11/2010,1.60685,0.29,1.6,0.825
16/11/2010,1.5911,0.27,1.58446,0.825
17/11/2010,1.59205,0.26,1.58525,0.825
18/11/2010,1.59915,0.26,1.59228,0.825
19/11/2010,1.5952,0.27,1.58848,0.825
22/11/2010,1.59435,0.26,1.58815,0.825
23/11/2010,1.5874,0.26,1.58156,0.825
24/11/2010,1.5781,0.28,1.57305,0.825
25/11/2010,1.57605,0.28,1.57141,0.825
26/11/2010,1.5612,0.28,1.55688,0.825
29/11/2010,1.55305,0.28,1.54886,0.825
30/11/2010,1.55735,0.27,1.55373,0.825
1/12/2010,1.55705,0.28,1.55297,0.825
2/12/2010,1.5553,0.29,1.55075,0.825
3/12/2010,1.5719,0.26,1.5663,0.825
6/12/2010,1.56855,0.26,1.56294,0.825
7/12/2010,1.58165,0.28,1.5758,0.825
8/12/2010,1.57735,0.3,1.57204,0.825
9/12/2010,1.57275,0.3,1.56708,0.825
10/12/2010,1.5793,0.29,1.57348,0.825
13/12/2010,1.58585,0.29,1.58,0.825
14/12/2010,1.57855,0.3,1.57206,0.825
15/12/2010,1.5621,0.3,1.55603,0.825
16/12/2010,1.5592,0.31,1.55274,0.825
17/12/2010,1.5469,0.3,1.5403,0.825
20/12/2010,1.54985,0.3,1.54287,0.825
21/12/2010,1.54765,0.3,1.5406,0.825
22/12/2010,1.53965,0.3,1.53283,0.825
23/12/2010,1.5405,0.3,1.5341,0.825
24/12/2010,1.5448,0.3,1.53867,0.825
27/12/2010,1.5386,0.32,1.53259,0.825
28/12/2010,1.53785,0.31,1.53152,0.825
29/12/2010,1.54245,0.3,1.5363,0.825
30/12/2010,1.5391,0.29,1.5327,0.825
31/12/2010,1.56565,0.29,1.559,0.825
3/01/2011,1.5466,0.29,1.54011,0.825
4/01/2011,1.55955,0.28,1.55254,0.825
5/01/2011,1.54635,0.31,1.53943,0.825
6/01/2011,1.54795,0.3,1.54058,0.825
7/01/2011,1.5571,0.29,1.5494,0.825
10/01/2011,1.5569,0.29,1.54865,0.825
11/01/2011,1.5568,0.28,1.54828,0.825
12/01/2011,1.56975,0.26,1.56083,0.825
13/01/2011,1.5854,0.26,1.57643,0.825
14/01/2011,1.5881,0.27,1.57888,0.825
17/01/2011,1.59075,0.27,1.58134,0.825
18/01/2011,1.59865,0.26,1.58893,0.825
19/01/2011,1.5984,0.27,1.58903,0.825
20/01/2011,1.5844,0.27,1.57485,0.825
21/01/2011,1.5991,0.27,1.58975,0.825
24/01/2011,1.6003,0.28,1.59124,0.825
25/01/2011,1.5824,0.27,1.57488,1.05
26/01/2011,1.58845,0.27,1.58008,1.05
27/01/2011,1.59395,0.25,1.58499,1.05
28/01/2011,1.5844,0.24,1.57598,1.05
31/01/2011,1.60175,0.26,1.59302,1.05
1/02/2011,1.6154,0.27,1.60568,1.05
2/02/2011,1.61895,0.28,1.60807,1.05
3/02/2011,1.61455,0.29,1.60406,1.05
4/02/2011,1.60585,0.31,1.5952,1.05
7/02/2011,1.6113,0.31,1.6003,1.05
8/02/2011,1.6096,0.31,1.59892,1.05
9/02/2011,1.61145,0.3,1.60046,1.05
10/02/2011,1.60795,0.3,1.59728,1.05
11/02/2011,1.60005,0.3,1.58956,1.05
14/02/2011,1.5995,0.3,1.5891,1.05
15/02/2011,1.61605,0.3,1.60496,1.05
16/02/2011,1.60415,0.29,1.59353,1.05
17/02/2011,1.61525,0.27,1.60419,1.05
18/02/2011,1.62085,0.28,1.60893,1.05
21/02/2011,1.62195,0.28,1.60975,1.05
22/02/2011,1.61795,0.28,1.60588,1.05
23/02/2011,1.6238,0.27,1.61143,1.05
24/02/2011,1.6113,0.26,1.59948,1.05
25/02/2011,1.6072,0.27,1.596,1.05
28/02/2011,1.6265,0.25,1.61486,1.05
1/03/2011,1.6309,0.25,1.61923,1.05
2/03/2011,1.6324,0.26,1.62086,1.05
3/03/2011,1.6279,0.29,1.61593,1.75
4/03/2011,1.6265,0.26,1.61483,1.65
7/03/2011,1.62295,0.25,1.61115,1.65
8/03/2011,1.61575,0.26,1.60398,1.65
9/03/2011,1.62135,0.26,1.60943,1.65
10/03/2011,1.6045,0.25,1.59325,1.65
11/03/2011,1.60145,0.24,1.591,1.65
14/03/2011,1.618,0.22,1.60748,1.65
15/03/2011,1.6064,0.23,1.59655,1.65
16/03/2011,1.60305,0.21,1.59363,1.65
17/03/2011,1.6143,0.24,1.60401,1.65
18/03/2011,1.6184,0.23,1.60843,1.65
21/03/2011,1.62755,0.25,1.6173,1.65
22/03/2011,1.63865,0.25,1.62713,1.65
23/03/2011,1.62455,0.24,1.61343,1.65
24/03/2011,1.61605,0.26,1.60558,1.65
25/03/2011,1.60855,0.3,1.5981,1.65
28/03/2011,1.60115,0.3,1.5909,1.65
29/03/2011,1.59735,0.31,1.58715,1.65
30/03/2011,1.60615,0.3,1.59496,1.65
31/03/2011,1.60295,0.3,1.59125,1.65
1/04/2011,1.6031,0.27,1.59113,1.65
4/04/2011,1.61415,0.24,1.60135,1.65
5/04/2011,1.6276,0.3,1.61442,1.65
6/04/2011,1.63175,0.29,1.61915,1.65
7/04/2011,1.63115,0.27,1.61874,1.65
8/04/2011,1.6384,0.27,1.62631,1.65
11/04/2011,1.64145,0.26,1.62957,1.65
12/04/2011,1.62635,0.24,1.6159,1.65
13/04/2011,1.62885,0.23,1.61775,1.65
14/04/2011,1.63605,0.25,1.62528,1.65
15/04/2011,1.63045,0.24,1.61962,1.65
18/04/2011,1.6199,0.24,1.60952,1.65
19/04/2011,1.63155,0.24,1.6207,1.65
20/04/2011,1.6407,0.24,1.63028,1.65
21/04/2011,1.657,0.23,1.64663,1.65
22/04/2011,1.657,0.23,1.64663,1.65
25/04/2011,1.64705,0.23,1.63675,1.65
26/04/2011,1.645,0.22,1.63454,1.65
27/04/2011,1.65205,0.22,1.64096,1.65
28/04/2011,1.6647,0.23,1.6538,1.65
29/04/2011,1.66795,0.22,1.6571,1.65
2/05/2011,1.6704,0.22,1.65952,1.65
3/05/2011,1.6489,0.2,1.63875,1.65
4/05/2011,1.65425,0.19,1.64393,1.65
5/05/2011,1.64155,0.2,1.63121,1.65
6/05/2011,1.6423,0.18,1.6319,1.65
9/05/2011,1.63005,0.17,1.6199,1.65
10/05/2011,1.6347,0.19,1.62465,1.65
11/05/2011,1.6458,0.18,1.63516,1.65
12/05/2011,1.62675,0.18,1.61641,1.65
13/05/2011,1.6208,0.19,1.61065,1.65
16/05/2011,1.62335,0.18,1.61336,1.65
17/05/2011,1.6212,0.19,1.61116,1.65
18/05/2011,1.6146,0.19,1.60448,1.65
19/05/2011,1.61655,0.19,1.60651,1.65
20/05/2011,1.6195,0.18,1.60983,1.65
23/05/2011,1.612,0.2,1.60296,1.65
24/05/2011,1.61805,0.2,1.60893,1.65
25/05/2011,1.6269,0.18,1.61787,1.65
26/05/2011,1.63475,0.18,1.62545,1.65
27/05/2011,1.6464,0.18,1.63693,1.65
30/05/2011,1.6458,0.18,1.63627,1.65
31/05/2011,1.64595,0.18,1.63613,1.65
1/06/2011,1.6402,0.18,1.63065,1.65
2/06/2011,1.6334,0.19,1.62405,1.65
3/06/2011,1.6363,0.18,1.62692,1.65
6/06/2011,1.63485,0.18,1.62559,1.65
7/06/2011,1.64515,0.18,1.63565,1.65
8/06/2011,1.63725,0.18,1.6278,1.65
9/06/2011,1.6369,0.19,1.62784,1.65
10/06/2011,1.62275,0.19,1.61398,1.65
13/06/2011,1.6307,0.18,1.62188,1.65
14/06/2011,1.63885,0.19,1.62973,1.65
15/06/2011,1.6255,0.19,1.6169,1.65
16/06/2011,1.61225,0.18,1.6044,1.65
17/06/2011,1.6165,0.17,1.6084,1.65
20/06/2011,1.62125,0.18,1.6131,1.65
21/06/2011,1.62155,0.18,1.61342,1.65
22/06/2011,1.61355,0.16,1.60578,1.65
23/06/2011,1.59795,0.15,1.59065,1.65
24/06/2011,1.59675,0.16,1.58974,1.65
27/06/2011,1.6003,0.18,1.5933,1.65
28/06/2011,1.6003,0.21,1.59306,1.65
29/06/2011,1.60245,0.19,1.59483,1.65
30/06/2011,1.60545,0.19,1.59765,1.65
1/07/2011,1.6046,0.2,1.59685,1.65
4/07/2011,1.6065,0.2,1.5988,1.65
5/07/2011,1.60995,0.19,1.60218,1.65
6/07/2011,1.59765,0.19,1.59054,1.65
7/07/2011,1.5981,0.2,1.59085,1.65
8/07/2011,1.6051,0.17,1.59774,1.65
11/07/2011,1.5888,0.17,1.58215,1.65
12/07/2011,1.5909,0.18,1.5844,1.65
13/07/2011,1.60835,0.16,1.60168,1.65
14/07/2011,1.612,0.15,1.60539,1.65
15/07/2011,1.61185,0.15,1.60539,1.65
18/07/2011,1.6018,0.15,1.5959,1.65
19/07/2011,1.61645,0.17,1.61015,1.65
20/07/2011,1.61385,0.19,1.6074,1.65
21/07/2011,1.63005,0.2,1.62254,1.65
22/07/2011,1.63115,0.2,1.62383,1.65
25/07/2011,1.6283,0.2,1.62125,1.65
26/07/2011,1.63885,0.21,1.63156,1.65
27/07/2011,1.63395,0.21,1.62714,1.65
28/07/2011,1.63315,0.21,1.62667,1.65
29/07/2011,1.6415,0.2,1.63485,1.65
1/08/2011,1.6259,0.22,1.61944,1.65
2/08/2011,1.62965,0.17,1.62352,1.65
3/08/2011,1.64105,0.16,1.63512,1.65
4/08/2011,1.6323,0.12,1.62538,1.65
5/08/2011,1.63845,0.11,1.63254,1.65
8/08/2011,1.6312,0.12,1.62553,1.65
9/08/2011,1.6218,0.11,1.61665,1.65
10/08/2011,1.61425,0.09,1.60941,1.65
11/08/2011,1.62205,0.1,1.6169,1.65
12/08/2011,1.6275,0.11,1.62174,1.65
15/08/2011,1.64035,0.12,1.63417,1.65
16/08/2011,1.6422,0.12,1.63527,1.65
17/08/2011,1.6565,0.12,1.64956,1.65
18/08/2011,1.6464,0.1,1.64046,1.65
19/08/2011,1.65715,0.1,1.65045,1.65
22/08/2011,1.6441,0.09,1.63751,1.65
23/08/2011,1.6494,0.1,1.64288,1.65
24/08/2011,1.64,0.11,1.63305,1.65
25/08/2011,1.62665,0.1,1.61965,1.65
26/08/2011,1.6226,0.09,1.61572,1.65
29/08/2011,1.64035,0.09,1.63319,1.65
30/08/2011,1.6276,0.09,1.62077,1.65
31/08/2011,1.62825,0.1,1.62125,1.65
1/09/2011,1.61595,0.1,1.60918,1.65
2/09/2011,1.6205,0.1,1.61385,1.65
5/09/2011,1.6102,0.1,1.60433,1.65
6/09/2011,1.60025,0.13,1.5943,1.65
7/09/2011,1.5945,0.11,1.58861,1.65
8/09/2011,1.607,0.12,1.60061,1.65
9/09/2011,1.5895,0.11,1.58388,1.65
12/09/2011,1.5802,0.11,1.57561,1.65
13/09/2011,1.579,0.1,1.57438,1.65
14/09/2011,1.57375,0.09,1.56878,1.65
15/09/2011,1.5806,0.1,1.57518,1.65
16/09/2011,1.57945,0.09,1.57418,1.65
19/09/2011,1.5642,0.08,1.55872,1.65
20/09/2011,1.5725,0.09,1.56708,1.65
21/09/2011,1.56075,0.11,1.55564,1.65
22/09/2011,1.5341,0.1,1.52981,1.65
23/09/2011,1.5438,0.1,1.53943,1.65
26/09/2011,1.5547,0.1,1.55025,1.65
27/09/2011,1.56995,0.1,1.565,1.65
28/09/2011,1.56535,0.12,1.56045,1.65
29/09/2011,1.5679,0.11,1.56347,1.65
30/09/2011,1.5578,0.13,1.55312,1.65
3/10/2011,1.5477,0.12,1.54316,1.65
4/10/2011,1.5407,0.11,1.53662,1.65
5/10/2011,1.5425,0.1,1.53868,1.65
6/10/2011,1.5382,0.09,1.53384,1.65
7/10/2011,1.5617,0.11,1.557,1.65
10/10/2011,1.5671,0.11,1.56253,1.65
11/10/2011,1.5619,0.12,1.55763,1.65
12/10/2011,1.5774,0.09,1.57259,1.65
13/10/2011,1.57285,0.11,1.568,1.65
14/10/2011,1.5799,0.11,1.57433,1.65
17/10/2011,1.57775,0.12,1.57211,1.65
18/10/2011,1.564,0.12,1.55884,1.65
19/10/2011,1.58315,0.11,1.57749,1.65
20/10/2011,1.5685,0.12,1.56322,1.65
21/10/2011,1.59485,0.12,1.58897,1.65
24/10/2011,1.59555,0.11,1.58933,1.65
25/10/2011,1.5971,0.11,1.59046,1.65
26/10/2011,1.59125,0.13,1.58487,1.65
27/10/2011,1.6059,0.14,1.59956,1.65
28/10/2011,1.6144,0.13,1.60781,1.65
31/10/2011,1.6141,0.12,1.60754,1.65
1/11/2011,1.59445,0.13,1.58809,1.65
2/11/2011,1.5972,0.11,1.59033,1.65
3/11/2011,1.59575,0.11,1.58918,1.65
4/11/2011,1.60255,0.11,1.5959,1.65
7/11/2011,1.60315,0.09,1.59595,1.65
8/11/2011,1.60875,0.1,1.60106,1.65
9/11/2011,1.595,0.1,1.5881,1.65
10/11/2011,1.58815,0.1,1.58139,1.65
11/11/2011,1.6079,0.1,1.60116,1.65
14/11/2011,1.5901,0.09,1.58373,1.65
15/11/2011,1.58185,0.11,1.57563,1.65
16/11/2011,1.57895,0.11,1.57328,1.65
17/11/2011,1.57915,0.1,1.57356,1.65
18/11/2011,1.57895,0.12,1.57295,1.65
21/11/2011,1.56255,0.11,1.55665,1.65
22/11/2011,1.5647,0.11,1.55849,1.65
23/11/2011,1.55155,0.12,1.54593,1.65
24/11/2011,1.5506,0.12,1.54563,1.65
25/11/2011,1.5484,0.13,1.54383,1.65
28/11/2011,1.55455,0.13,1.55017,1.65
29/11/2011,1.5612,0.14,1.55681,1.65
30/11/2011,1.5728,0.12,1.56735,1.65
1/12/2011,1.56825,0.12,1.56236,1.65
2/12/2011,1.56265,0.12,1.55735,1.65
5/12/2011,1.5708,0.11,1.56515,1.65
6/12/2011,1.56005,0.11,1.55488,1.65
7/12/2011,1.56745,0.11,1.56229,1.65
8/12/2011,1.5631,0.1,1.55785,1.65
9/12/2011,1.5621,0.11,1.55643,1.65
12/12/2011,1.562,0.1,1.55625,1.65
13/12/2011,1.5538,0.11,1.54834,1.65
14/12/2011,1.54125,0.12,1.53635,1.65
15/12/2011,1.5477,0.12,1.54243,1.65
16/12/2011,1.5527,0.11,1.5476,1.65
19/12/2011,1.5531,0.11,1.5478,1.65
20/12/2011,1.5693,0.12,1.56356,1.65
21/12/2011,1.5664,0.13,1.56064,1.65
22/12/2011,1.5685,0.12,1.56258,1.65
23/12/2011,1.56405,0.12,1.55829,1.65
26/12/2011,1.56405,0.12,1.55829,1.65
27/12/2011,1.56685,0.12,1.56115,1.65
28/12/2011,1.5469,0.12,1.54143,1.65
29/12/2011,1.5391,0.12,1.53393,1.65
30/12/2011,1.5541,0.12,1.54849,1.65
2/01/2012,1.5541,0.12,1.54849,1.65
3/01/2012,1.5635,0.12,1.55757,1.65
4/01/2012,1.56095,0.12,1.55488,1.65
5/01/2012,1.54795,0.11,1.542,1.65
6/01/2012,1.54075,0.12,1.535,1.65
9/01/2012,1.54455,0.11,1.53885,1.65
10/01/2012,1.54865,0.11,1.54274,1.65
11/01/2012,1.5355,0.11,1.52974,1.65
12/01/2012,1.5319,0.11,1.52647,1.65
13/01/2012,1.5285,0.1,1.52297,1.65
16/01/2012,1.53275,0.1,1.52717,1.65
17/01/2012,1.53545,0.11,1.52988,1.65
18/01/2012,1.54075,0.11,1.53506,1.65
19/01/2012,1.54715,0.11,1.54147,1.65
20/01/2012,1.5527,0.11,1.54705,1.65
23/01/2012,1.5595,0.12,1.55343,1.65
24/01/2012,1.5587,0.12,1.55291,1.65
25/01/2012,1.55855,0.12,1.55293,1.65
26/01/2012,1.5699,0.12,1.56422,1.65
27/01/2012,1.56665,0.12,1.56116,1.65
30/01/2012,1.5681,0.12,1.56255,1.65
31/01/2012,1.57805,0.13,1.57241,1.65
1/02/2012,1.58585,0.13,1.58003,1.65
2/02/2012,1.58195,0.14,1.57605,1.65
3/02/2012,1.58,0.14,1.57403,1.65
6/02/2012,1.57955,0.14,1.57374,1.65
7/02/2012,1.5873,0.14,1.58165,1.65
8/02/2012,1.58185,0.15,1.57644,1.65
9/02/2012,1.58425,0.15,1.57862,1.65
10/02/2012,1.5752,0.15,1.56968,1.65
13/02/2012,1.57935,0.15,1.57384,1.65
14/02/2012,1.56685,0.18,1.56137,1.65
15/02/2012,1.56935,0.18,1.56372,1.65
16/02/2012,1.57485,0.17,1.56906,1.65
17/02/2012,1.58145,0.18,1.57554,1.65
20/02/2012,1.58695,0.18,1.58085,1.65
21/02/2012,1.58195,0.17,1.57605,1.65
22/02/2012,1.56665,0.17,1.56143,1.65
23/02/2012,1.57015,0.17,1.56526,1.65
24/02/2012,1.58575,0.18,1.58087,1.65
27/02/2012,1.5841,0.17,1.57936,1.65
28/02/2012,1.58385,0.18,1.579,1.65
29/02/2012,1.59745,0.18,1.59258,1.65
1/03/2012,1.5959,0.18,1.59071,1.65
2/03/2012,1.5856,0.17,1.58136,1.65
5/03/2012,1.58695,0.17,1.58268,1.65
6/03/2012,1.57375,0.17,1.56946,1.65
7/03/2012,1.57055,0.18,1.5659,1.65
8/03/2012,1.5816,0.18,1.57683,1.65
9/03/2012,1.5693,0.18,1.56455,1.65
12/03/2012,1.56145,0.18,1.55725,1.65
13/03/2012,1.57355,0.2,1.56915,1.65
14/03/2012,1.5685,0.21,1.56428,1.65
15/03/2012,1.56695,0.21,1.56238,1.65
16/03/2012,1.5844,0.21,1.57981,1.65
19/03/2012,1.58925,0.21,1.58465,1.65
20/03/2012,1.5855,0.22,1.5813,1.65
21/03/2012,1.5847,0.21,1.58028,1.65
22/03/2012,1.5808,0.19,1.57648,1.65
23/03/2012,1.5864,0.19,1.58203,1.65
26/03/2012,1.59355,0.19,1.58898,1.65
27/03/2012,1.5967,0.18,1.59223,1.65
28/03/2012,1.58505,0.18,1.58088,1.65
29/03/2012,1.591,0.18,1.587,1.65
30/03/2012,1.59775,0.19,1.59374,1.65
2/04/2012,1.60145,0.18,1.59741,1.65
3/04/2012,1.59705,0.2,1.59332,1.65
4/04/2012,1.5874,0.19,1.5834,1.65
5/04/2012,1.58305,0.19,1.57925,1.65
6/04/2012,1.58305,0.19,1.57925,1.65
9/04/2012,1.58595,0.19,1.582,1.65
10/04/2012,1.58375,0.19,1.58005,1.65
11/04/2012,1.59045,0.18,1.58634,1.65
12/04/2012,1.59525,0.18,1.5908,1.65
13/04/2012,1.5885,0.17,1.58431,1.65
16/04/2012,1.5842,0.18,1.57992,1.65
17/04/2012,1.5927,0.18,1.58803,1.65
18/04/2012,1.60305,0.18,1.59809,1.65
19/04/2012,1.60615,0.17,1.6013,1.65
20/04/2012,1.61165,0.18,1.60641,1.65
23/04/2012,1.60955,0.17,1.60449,1.65
24/04/2012,1.61495,0.18,1.60994,1.65
25/04/2012,1.6113,0.18,1.6065,1.65
26/04/2012,1.61865,0.18,1.61414,1.65
27/04/2012,1.62375,0.19,1.61912,1.65
30/04/2012,1.62385,0.2,1.61889,1.65
1/05/2012,1.62205,0.19,1.61728,1.65
2/05/2012,1.6204,0.18,1.61581,1.65
3/05/2012,1.62025,0.19,1.61561,1.65
4/05/2012,1.61585,0.18,1.61141,1.65
7/05/2012,1.61815,0.18,1.61374,1.65
8/05/2012,1.61385,0.18,1.60977,1.65
9/05/2012,1.6098,0.18,1.60571,1.65
10/05/2012,1.6161,0.18,1.61155,1.65
11/05/2012,1.6097,0.18,1.60545,1.65
14/05/2012,1.6104,0.19,1.60621,1.65
15/05/2012,1.60395,0.19,1.60011,1.65
16/05/2012,1.59175,0.2,1.58828,1.65
17/05/2012,1.5813,0.2,1.57809,1.65
18/05/2012,1.5807,0.2,1.57764,1.65
21/05/2012,1.58025,0.21,1.57729,1.65
22/05/2012,1.57985,0.21,1.57691,1.65
23/05/2012,1.57155,0.21,1.56941,1.65
24/05/2012,1.56815,0.21,1.56587,1.65
25/05/2012,1.56355,0.2,1.56138,1.65
28/05/2012,1.5703,0.2,1.5681,1.65
29/05/2012,1.56795,0.2,1.5652,1.65
30/05/2012,1.5533,0.19,1.55118,1.65
31/05/2012,1.53915,0.18,1.53707,1.65
1/06/2012,1.53355,0.17,1.53254,1.65
4/06/2012,1.53815,0.18,1.53731,1.65
5/06/2012,1.53705,0.18,1.53597,1.65
6/06/2012,1.54595,0.18,1.54413,1.65
7/06/2012,1.55765,0.18,1.55502,1.65
8/06/2012,1.54175,0.19,1.53974,1.65
11/06/2012,1.5511,0.18,1.54868,1.65
12/06/2012,1.5547,0.19,1.55238,1.65
13/06/2012,1.55825,0.18,1.55593,1.65
14/06/2012,1.55435,0.18,1.553,1.65
15/06/2012,1.5643,0.18,1.56315,1.65
18/06/2012,1.56695,0.18,1.5658,1.65
19/06/2012,1.57135,0.18,1.57022,1.65
20/06/2012,1.5739,0.2,1.57158,1.65
21/06/2012,1.56595,0.19,1.56448,1.65
22/06/2012,1.5559,0.19,1.55404,1.65
25/06/2012,1.5559,0.19,1.55455,1.65
26/06/2012,1.55975,0.21,1.55829,1.65
27/06/2012,1.55535,0.21,1.55398,1.65
28/06/2012,1.5506,0.22,1.54929,1.65
29/06/2012,1.56845,0.21,1.56679,1.65
2/07/2012,1.56895,0.21,1.56763,1.65
3/07/2012,1.56785,0.21,1.56666,1.65
4/07/2012,1.5578,0.21,1.55628,1.65
5/07/2012,1.55215,0.19,1.55088,1.65
6/07/2012,1.55075,0.2,1.54974,1.65
9/07/2012,1.55225,0.2,1.5512,1.65
10/07/2012,1.5495,0.2,1.54846,1.65
11/07/2012,1.5561,0.2,1.55497,1.65
12/07/2012,1.5404,0.2,1.53965,1.65
13/07/2012,1.55465,0.2,1.55385,1.65
16/07/2012,1.56185,0.18,1.56056,1.65
17/07/2012,1.55705,0.18,1.5557,1.65
18/07/2012,1.56225,0.18,1.56171,1.65
19/07/2012,1.5709,0.17,1.56995,1.65
20/07/2012,1.56325,0.17,1.56271,1.65
23/07/2012,1.5511,0.17,1.55101,1.65
24/07/2012,1.55265,0.18,1.55238,1.65
25/07/2012,1.54735,0.17,1.5472,1.65
26/07/2012,1.56985,0.18,1.56954,1.65
27/07/2012,1.57145,0.17,1.57111,1.65
30/07/2012,1.5694,0.18,1.56917,1.65
31/07/2012,1.5668,0.16,1.56711,1.65
1/08/2012,1.55885,0.17,1.55903,1.65
2/08/2012,1.5518,0.17,1.55159,1.65
3/08/2012,1.55995,0.16,1.5594,1.65
6/08/2012,1.5616,0.16,1.56119,1.65
7/08/2012,1.56505,0.19,1.56441,1.65
8/08/2012,1.566,0.19,1.56459,1.65
9/08/2012,1.56345,0.2,1.5621,1.65
10/08/2012,1.5691,0.18,1.56748,1.65
13/08/2012,1.57035,0.19,1.56842,1.65
14/08/2012,1.56855,0.19,1.56675,1.65
15/08/2012,1.56955,0.19,1.568,1.65
16/08/2012,1.5742,0.2,1.57272,1.65
17/08/2012,1.56765,0.2,1.56642,1.65
20/08/2012,1.57035,0.19,1.56907,1.65
21/08/2012,1.57835,0.2,1.57693,1.65
22/08/2012,1.58035,0.19,1.57903,1.65
23/08/2012,1.58875,0.19,1.58715,1.65
24/08/2012,1.58145,0.19,1.58044,1.65
27/08/2012,1.5799,0.18,1.57893,1.65
28/08/2012,1.58295,0.18,1.58228,1.65
29/08/2012,1.58285,0.18,1.58204,1.65
30/08/2012,1.58125,0.17,1.58038,1.65
31/08/2012,1.58835,0.16,1.58722,1.65
3/09/2012,1.58945,0.16,1.58847,1.65
4/09/2012,1.5885,0.16,1.58725,1.65
5/09/2012,1.59135,0.17,1.59009,1.65
6/09/2012,1.59355,0.18,1.59258,1.65
7/09/2012,1.6027,0.18,1.60126,1.65
10/09/2012,1.601,0.18,1.59904,1.65
