Date,MS,Apple,Intel,HP
12/11/2003,25.98,11.165,34.1,22.27
13/11/2003,25.69,11.21,33.78,22.35
14/11/2003,25.5,10.73,32.8,22.09
17/11/2003,25.15,10.565,32.23,22
18/11/2003,25.15,10.205,31.84,21.65
19/11/2003,25.35,10.2099,32.52,22.21
20/11/2003,25.1,10.1875,31.83,21.59
21/11/2003,25.11,10.14,32.32,21.28
24/11/2003,25.73,10.575,33.46,21.9
25/11/2003,25.4,10.34,33.07,21.66
26/11/2003,25.45,10.36,33.35,21.86
27/11/2003,25.45,10.36,33.35,21.86
28/11/2003,25.71,10.455,33.54,21.74
1/12/2003,25.84,10.855,34.04,21.84
2/12/2003,25.66,10.77,33.85,22.45
3/12/2003,25.67,10.515,33.34,22.41
4/12/2003,26.2,10.575,33.54,22.6
5/12/2003,25.98,10.425,32.1,22.11
8/12/2003,26.24,10.525,31.64,22.48
9/12/2003,26.38,10.225,30.25,21.96
10/12/2003,26.59,10.19,30.42,22
11/12/2003,26.61,10.605,30.91,22.2
12/12/2003,26.65,10.445,30.86,22.31
15/12/2003,26.74,10.085,30.24,22.01
16/12/2003,27.06,10.06,30.26,22.11
17/12/2003,27.04,9.94,30.17,21.96
18/12/2003,27.4,10.02,30.9,22.23
19/12/2003,27.36,9.85,30.57,22.18
22/12/2003,27.18,9.925,30.42,22.2
23/12/2003,27.15,9.905,31.11,22.66
24/12/2003,27.04,10.205,31.08,22.7
25/12/2003,27.04,10.205,31.08,22.7
26/12/2003,27.21,10.39,31.36,22.6
29/12/2003,27.46,10.575,32.15,22.93
30/12/2003,27.52,10.64,32.04,22.93
31/12/2003,27.37,10.685,32.05,22.97
1/01/2004,27.37,10.685,32.05,22.97
2/01/2004,27.45,10.64,32.16,23.16
5/01/2004,28.14,11.085,32.91,23.67
6/01/2004,28.24,11.045,32.9,23.77
7/01/2004,28.21,11.295,33.99,23.36
8/01/2004,28.16,11.68,34.24,24.69
9/01/2004,27.66,11.5,33.97,24.16
12/01/2004,27.57,11.865,34.15,24.68
13/01/2004,27.43,12.06,33.59,24.26
14/01/2004,27.7,12.1,33.39,24.7
15/01/2004,27.54,11.425,33.06,25.3
16/01/2004,27.81,11.36,32.89,25.52
19/01/2004,27.81,11.36,32.89,25.52
20/01/2004,28.1,11.365,32.61,25.07
21/01/2004,28.3,11.305,32.2,25.24
22/01/2004,28.01,11.09,31.63,25.49
23/01/2004,28.48,11.28,31.75,25.3
26/01/2004,28.8,11.505,32.43,26.12
27/01/2004,28.25,11.535,31.63,25.62
28/01/2004,27.71,11.26,31.38,24.28
29/01/2004,27.91,11.34,30.89,24.28
30/01/2004,27.65,11.28,30.52,23.79
2/02/2004,27.4,11.16,30.32,24.1
3/02/2004,27.29,11.13,31.4,23.91
4/02/2004,27.01,10.895,30.02,23.19
5/02/2004,26.96,11.21,29.92,23.31
6/02/2004,27.08,11.355,30.88,23.78
9/02/2004,26.9,11.3335,30.57,23.76
10/02/2004,27.02,11.49,30.54,24.12
11/02/2004,27.15,11.9,30.99,23.84
2/12/2004,26.95,11.865,30.74,22.91
13/02/2004,26.59,11.5,30.14,23.01
16/02/2004,26.59,11.5,30.14,23.01
17/02/2004,26.99,11.58,30.81,23.39
18/02/2004,26.77,11.63,30.6,23.51
19/02/2004,26.46,11.235,29.89,23.86
20/02/2004,26.57,11.2,30,23.13
23/02/2004,26.61,11.095,29,22.91
24/02/2004,26.88,11.18,29.2,22.5
25/02/2004,26.7,11.405,29.62,22.75
26/02/2004,26.5,11.52,29.5,23.22
27/02/2004,26.53,11.96,29.2,22.71
1/03/2004,26.7,12.01,29.69,23
2/03/2004,26.39,11.905,29.6,22.85
3/03/2004,26.37,11.96,29.04,22.97
4/03/2004,26.37,12.58,29.65,22.83
5/03/2004,26.35,13.37,28.95,22.74
8/03/2004,25.83,13,27.7,22.66
9/03/2004,25.72,13.55,27.98,22.34
10/03/2004,25.37,13.84,27.31,22.31
11/03/2004,25.09,13.575,27.08,22.02
12/03/2004,25.38,13.78,27.69,22.36
15/03/2004,25.16,13.225,27.1,21.71
16/03/2004,25.18,12.91,27.16,21.79
17/03/2004,25.13,13.095,27.79,22.12
18/03/2004,24.89,12.835,27.2,22.07
19/03/2004,24.63,12.93,26.49,21.63
22/03/2004,24.5,12.93,26.23,21.38
23/03/2004,24.15,12.645,26.16,21.39
24/03/2004,24.41,12.75,26.53,21.62
25/03/2004,25.19,13.435,27.79,22.39
26/03/2004,25.03,13.52,27.38,22.36
29/03/2004,25.31,13.955,27.69,23.17
30/03/2004,25.2,13.96,27.43,23.13
31/03/2004,24.93,13.52,27.2,22.84
1/04/2004,25.08,13.555,27.38,22.93
2/04/2004,25.85,13.75,28.12,23.08
5/04/2004,25.951,14.16,28.55,23.64
6/04/2004,25.8,13.915,28.27,23.35
7/04/2004,25.59,13.655,27.62,23.12
8/04/2004,25.48,13.765,27.37,22.87
9/04/2004,25.48,13.765,27.37,22.87
12/04/2004,25.61,14.02,27.6,22.63
13/04/2004,25.45,13.465,27.67,22.25
14/04/2004,25.51,13.32,27.37,21.99
15/04/2004,25.215,14.65,26.66,21.89
16/04/2004,25.16,14.59,26.45,22
19/04/2004,25.53,14.175,26.68,21.72
20/04/2004,25.33,13.865,26.07,21.16
21/04/2004,25.45,13.865,26.2745,21.32
22/04/2004,25.95,13.89,26.52,21.81
23/04/2004,27.54,13.85,27.53,21.67
26/04/2004,27.24,13.565,27.15,21.67
27/04/2004,27.22,13.47,26.88,21.26
28/04/2004,26.56,13.225,26.35,20.7
29/04/2004,26.48,13.385,26.13,20.24
30/04/2004,26.13,12.89,25.73,19.7
3/05/2004,26.35,13.035,26.04,19.65
4/05/2004,26.33,13.07,26.28,19.88
5/05/2004,26.3,13.325,26.2,20
6/05/2004,26.12,13.29,25.98,19.78
7/05/2004,25.78,13.335,26.47,20
10/05/2004,25.93,13.14,26.55,19.92
11/05/2004,25.94,13.57,27.77,20.11
12/05/2004,25.94,13.65,27.57,20.11
13/05/2004,26.1,13.595,27.44,20.03
14/05/2004,25.86,13.53,27.04,19.61
17/05/2004,25.54,13.32,26.84,19.5
18/05/2004,25.83,13.53,27.15,19.83
19/05/2004,25.62,13.235,27.11,20.55
20/05/2004,25.73,13.355,27.41,20.73
21/05/2004,25.89,13.555,27.55,20.82
24/05/2004,25.76,13.67,27.74,20.74
25/05/2004,26.1,14.205,28.1,21.02
26/05/2004,26.14,14.255,28.37,21.25
27/05/2004,26.19,14.085,28.45,21.14
28/05/2004,26.23,14.03,28.55,21.24
31/05/2004,26.23,14.03,28.55,21.24
1/06/2004,26.11,14.03,28.33,21.17
2/06/2004,26.13,14.46,28.01,21.31
3/06/2004,25.89,14.2,27.41,21.12
4/06/2004,25.95,14.39,28.14,21.26
7/06/2004,26.43,14.905,28.75,21.66
8/06/2004,26.6,15.175,28.99,22
9/06/2004,26.47,15.1,28.4,21.92
10/06/2004,26.77,15.37,28.64,21.75
6/11/2004,26.77,15.37,28.64,21.75
14/06/2004,26.9,15.06,27.99,21.59
15/06/2004,27.405,15.345,28.43,21.7
16/06/2004,27.32,16.37,28.12,21.5
17/06/2004,27.769,16.405,27.63,21.09
18/06/2004,28.35,16.455,27.64,20.92
21/06/2004,28.35,16.165,27.52,20.79
22/06/2004,28.29,16.5,28.04,20.89
23/06/2004,28.3,16.85,28.52,21.13
24/06/2004,28.39,16.59,27.95,21.02
25/06/2004,28.57,16.85,27.78,20.81
28/06/2004,28.28,16.245,27.38,20.98
29/06/2004,28.5,16.25,27.6,21.1
30/06/2004,28.56,16.27,27.6,21.1
1/07/2004,28.63,16.15,27.02,20.58
2/07/2004,28.57,15.54,26.33,20.41
5/07/2004,28.57,15.54,26.33,20.41
6/07/2004,28.02,15.475,26.11,20.04
7/07/2004,28.1,15.195,26.34,20.26
8/07/2004,27.64,15.07,26.22,19.99
9/07/2004,27.86,15.015,26.57,20.13
12/07/2004,27.89,14.57,26.24,20.11
13/07/2004,27.6,14.61,26.14,20.25
14/07/2004,28.13,14.79,23.38,19.9
15/07/2004,27.87,16.465,23.15,19.65
16/07/2004,27.48,16.1,22.73,19.64
19/07/2004,27.95,15.985,22.91,19.75
20/07/2004,28.32,16.1,23.24,20
21/07/2004,28.86,15.81,22.56,19.69
22/07/2004,29,15.84,23.27,19.96
23/07/2004,28.03,15.35,22.67,19.58
26/07/2004,28.66,15.63,22.97,19.73
27/07/2004,28.44,16.215,23.27,20
28/07/2004,28.58,16.135,23.46,19.93
29/07/2004,28.48,16.32,24.241,20.21
30/07/2004,28.49,16.17,24.38,20.15
2/08/2004,28.52,15.79,24.9,20.37
3/08/2004,28.07,15.645,24.17,20.25
4/08/2004,28.06,15.895,23.97,20.44
5/08/2004,27.53,15.695,23.67,20.5
6/08/2004,27.14,14.89,22.77,19.9
9/08/2004,27.18,15.15,22.57,19.88
10/08/2004,27.72,15.76,22.54,19.95
11/08/2004,27.41,15.505,22.16,19.52
8/12/2004,26.88,15.185,21.24,16.95
13/08/2004,27.02,15.42,21.56,16.5
16/08/2004,27.09,15.39,21.42,16.9
17/08/2004,27.05,15.435,21.509,16.9
18/08/2004,27.46,15.87,22.22,17.53
19/08/2004,27.12,15.355,22.01,17.71
20/08/2004,27.2,15.4,21.62,18.11
23/08/2004,27.24,15.54,21.89,17.88
24/08/2004,27.24,15.975,21.67,17.68
25/08/2004,27.55,16.525,21.95,18.1
26/08/2004,27.44,17.33,21.77,18.19
27/08/2004,27.46,17.175,22.02,18.26
30/08/2004,27.3,17.06,21.6,17.92
31/08/2004,27.3,17.245,21.29,17.89
1/09/2004,27.39,17.93,21.43,17.92
2/09/2004,27.62,17.83,21.63,18.01
3/09/2004,27.11,17.615,20.05,17.7
6/09/2004,27.11,17.615,20.05,17.7
7/09/2004,27.36,17.88,19.89,17.99
8/09/2004,27.26,18.175,19.72,17.94
9/09/2004,27.28,17.85,20.17,18.12
10/09/2004,27.49,17.935,20.57,18.29
13/09/2004,27.25,17.795,20.8,18.61
14/09/2004,27.44,17.745,20.77,18.4
15/09/2004,27.19,17.6,20.42,18.28
16/09/2004,27.26,18.175,20.11,18.22
17/09/2004,27.51,18.57,20.59,18.11
20/09/2004,27.51,18.855,20.92,18.41
21/09/2004,27.26,19.005,21.08,18.7
22/09/2004,27.12,18.46,20.42,18.62
23/09/2004,27.35,18.635,20.38,18.84
24/09/2004,27.29,18.645,20.13,18.58
27/09/2004,27.19,18.765,19.92,18.4
28/09/2004,27.27,19.02,19.68,18.24
29/09/2004,27.58,19.34,20.07,18.52
30/09/2004,27.65,19.375,20.06,18.75
1/10/2004,28.25,19.335,20.85,19.12
4/10/2004,28.12,19.395,21.13,19.06
5/10/2004,28.38,19.685,21.32,18.98
6/10/2004,28.53,20.32,21.13,19.18
7/10/2004,28.17,19.81,21.24,19.03
8/10/2004,27.99,19.53,20.55,18.56
11/10/2004,28.06,19.295,20.61,18.64
12/10/2004,28.03,19.145,20.28,18.53
13/10/2004,28.03,19.875,20.99,18.9
14/10/2004,27.8,22.49,20.51,18.38
15/10/2004,27.99,22.75,20.61,18.21
18/10/2004,28.41,23.875,20.79,18.25
19/10/2004,28.18,23.71,20.8,18.24
20/10/2004,28.699,23.735,21.45,18.23
21/10/2004,28.56,23.97,21.69,18.36
22/10/2004,27.74,23.705,21.3,17.94
25/10/2004,27.63,23.775,21.31,17.91
26/10/2004,27.9,23.985,21.4,17.86
27/10/2004,28.15,25.15,22,18.45
28/10/2004,28.01,26.095,22.27,18.49
29/10/2004,27.97,26.2,22.26,18.66
1/11/2004,28.08,26.225,22.44,18.76
2/11/2004,28.24,26.75,22.61,19
3/11/2004,28.47,27.655,22.67,19
4/11/2004,29,27.225,22.88,19.53
5/11/2004,29.31,27.36,23.36,19.69
8/11/2004,29.28,27.19,23.23,19.81
9/11/2004,29.77,27.025,23.08,19.7
10/11/2004,29.73,27.375,22.86,18.97
11/11/2004,29.98,27.65,23.17,19.25
12/11/2004,29.97,27.75,23.69,19.34
15/11/2004,27.39,27.62,23.77,19.42
16/11/2004,27.12,27.4675,23.84,19.68
17/11/2004,27.17,27.45,24.32,20.2
18/11/2004,27.07,27.695,24.8,20.26
19/11/2004,26.86,27.585,24.16,20.08
22/11/2004,26.65,30.675,24.1,20.2
23/11/2004,26.53,30.635,23.37,20.16
24/11/2004,26.64,32.025,23.61,20.14
25/11/2004,26.64,32.025,23.61,20.14
26/11/2004,26.6,32.275,23.21,20.17
29/11/2004,26.77,34.22,23.06,20.1
30/11/2004,26.81,33.525,22.38,20
1/12/2004,27.25,33.895,23.1,20.52
2/12/2004,27.09,32.605,22.71,20.57
3/12/2004,27.23,31.34,23.91,20.99
6/12/2004,27.33,32.89,24.01,21.33
7/12/2004,27.07,31.445,23.48,21.08
8/12/2004,27.36,31.64,23.01,21.02
9/12/2004,27.23,31.995,22.76,20.87
10/12/2004,27.08,32.575,22.56,20.81
13/12/2004,27.25,32.455,22.63,20.7
14/12/2004,27.23,32.645,23.24,20.6
15/12/2004,27.11,32.63,23.14,20.71
16/12/2004,27.16,33.298,22.87,21.05
17/12/2004,26.96,32.495,22.77,20.96
20/12/2004,26.95,31.36,22.7,20.98
21/12/2004,27.07,31.845,23.49,21.21
22/12/2004,26.97,31.875,23.45,21.21
23/12/2004,27.01,32.005,23.54,21.06
24/12/2004,27.01,32.005,23.54,21.06
27/12/2004,26.85,31.58,23.37,21.09
28/12/2004,26.95,32.09,23.28,21.23
29/12/2004,26.9,32.22,23.25,21.2
30/12/2004,26.76,32.4,23.25,21.13
31/12/2004,26.72,32.2,23.39,20.97
3/01/2005,26.74,31.645,23.07,21.05
4/01/2005,26.84,31.97,22.61,20.91
5/01/2005,26.78,32.25,22.39,21
6/01/2005,26.75,32.275,22.46,20.96
7/01/2005,26.67,34.625,22.8,20.84
10/01/2005,26.8,34.48,22.88,20.81
11/01/2005,26.73,32.28,22.54,20.05
12/01/2005,26.78,32.73,23.16,20.04
13/01/2005,26.27,34.9,22.82,19.95
14/01/2005,26.12,35.1,23.02,20.07
17/01/2005,26.12,35.1,23.02,20.07
18/01/2005,26.32,35.325,22.94,20.43
19/01/2005,25.98,34.94,22.6,20.28
20/01/2005,25.86,35.23,22.58,20.02
21/01/2005,25.65,35.245,22.42,19.99
24/01/2005,25.67,35.38,21.99,19.89
25/01/2005,26.02,36.025,22.26,19.66
26/01/2005,26.01,36.125,22.42,19.59
27/01/2005,26.11,36.32,22.31,19.49
28/01/2005,26.18,36.99,22.24,19.34
31/01/2005,26.28,38.45,22.45,19.59
1/02/2005,26.39,38.765,22.6298,19.82
2/02/2005,26.46,39.815,22.58,19.57
3/02/2005,26.18,38.905,22.38,19.9
4/02/2005,26.32,39.42,23,20.45
7/02/2005,26.16,39.47,22.91,20.37
8/02/2005,26.24,40.45,23.41,20.14
9/02/2005,26.07,39.37,23.3,21.53
10/02/2005,26.06,39.18,23.5,21.48
2/11/2005,25.97,40.605,24.17,21.3
14/02/2005,26.01,42.315,24.31,20.77
15/02/2005,25.93,44.205,24.47,21.12
16/02/2005,25.79,45.065,24.14,21.06
17/02/2005,25.65,43.905,23.63,20.86
18/02/2005,25.48,43.405,24.02,21
21/02/2005,25.48,43.405,24.02,21
22/02/2005,25.23,42.645,23.76,20.57
23/02/2005,25.2,44.115,23.31,20.36
24/02/2005,25.37,44.465,23.7,20.44
25/02/2005,25.25,44.495,24.09,20.66
28/02/2005,25.16,44.86,23.99,20.8
1/03/2005,25.28,44.5,24.62,20.72
2/03/2005,25.26,44.121,24.52,20.7
3/03/2005,25.17,41.79,24.5,20.81
4/03/2005,25.17,42.81,24.68,20.56
7/03/2005,25.47,42.75,25.11,20.87
8/03/2005,25.4,40.53,24.8,20.92
9/03/2005,25.31,39.35,24.84,20.64
10/03/2005,25.43,39.83,24.85,20.59
3/11/2005,25.09,40.27,24.2,19.94
14/03/2005,25.11,40.32,24.27,20.2
15/03/2005,24.91,40.96,23.88,20.14
16/03/2005,24.63,41.18,23.54,20.22
17/03/2005,24.54,42.25,23.41,20.38
18/03/2005,24.31,42.96,23.41,20.1
21/03/2005,24.2,43.7,23.5,20.15
22/03/2005,23.99,42.83,23.02,20.01
23/03/2005,24.18,42.55,23.39,19.76
24/03/2005,24.28,42.5,23.18,19.81
25/03/2005,24.28,42.5,23.18,19.81
28/03/2005,24.2,42.53,23.3,19.79
29/03/2005,23.92,41.75,23.15,21.78
30/03/2005,24.16,42.8,23.49,22
31/03/2005,24.17,41.67,23.23,21.94
1/04/2005,24.12,40.89,23.01,21.71
4/04/2005,24.23,41.09,22.93,21.91
5/04/2005,24.47,41.89,23.13,21.56
6/04/2005,24.67,42.33,23.05,21.77
7/04/2005,25.1,43.56,23.41,21.8
8/04/2005,24.94,43.74,23.29,21.64
11/04/2005,24.97,41.92,23.12,21.57
12/04/2005,25.32,42.66,23.22,21.71
13/04/2005,25.04,41.04,22.82,21.95
14/04/2005,24.84,37.26,22.49,21.75
15/04/2005,24.46,35.35,22.12,20.84
18/04/2005,24.65,35.62,22.21,20.44
19/04/2005,24.63,37.09,22.63,20.65
20/04/2005,24.32,35.51,22.66,20.59
21/04/2005,25.28,37.18,23.36,21.08
22/04/2005,24.98,35.5,23.24,20.78
25/04/2005,24.99,36.98,23.41,21.1
26/04/2005,24.76,36.19,23.32,20.47
27/04/2005,24.99,35.95,23.51,20.17
28/04/2005,24.45,35.54,23.19,20.3
29/04/2005,25.3,36.06,23.52,20.47
2/05/2005,25.23,36.43,23.55,20.97
3/05/2005,25.36,36.21,23.83,21
4/05/2005,25.21,37.15,24.11,21.03
5/05/2005,25.23,36.68,24.26,20.93
6/05/2005,25.22,37.24,24.49,20.98
9/05/2005,25.11,36.97,24.8,20.74
10/05/2005,24.9,36.42,24.67,20.45
11/05/2005,24.91,35.61,24.77,20.56
5/12/2005,25,34.13,24.84,20.15
13/05/2005,25.3,34.77,25.12,20.62
16/05/2005,25.49,35.55,25.33,21.01
17/05/2005,25.46,35.36,25.7,21.55
18/05/2005,25.7,35.84,25.93,22.55
19/05/2005,25.92,37.55,26.01,22.51
20/05/2005,25.74,37.55,26.35,22.5
23/05/2005,25.85,39.76,26.5,22.55
24/05/2005,25.75,39.7,26.96,22.72
25/05/2005,25.71,39.78,27,22.82
26/05/2005,25.9,40.74,27.37,23
27/05/2005,26.07,40.56,27.39,22.77
30/05/2005,26.07,40.56,27.39,22.77
31/05/2005,25.8,39.76,26.96,22.51
1/06/2005,25.81,40.3,27.29,22.68
2/06/2005,25.79,40.04,27.59,22.68
3/06/2005,25.43,38.24,27.33,22.72
6/06/2005,25.37,37.92,27.17,22.58
7/06/2005,25.51,36.54,26.86,22.51
8/06/2005,25.4,36.92,27.1,22.43
9/06/2005,25.51,37.65,27.7,22.76
10/06/2005,25.43,35.81,26.98,23.5
13/06/2005,25.31,35.9,27,23.89
14/06/2005,25.36,36,26.7,23.85
15/06/2005,25.26,37.13,26.94,23.88
16/06/2005,25.04,37.98,27.12,23.9
17/06/2005,25.04,38.31,27.12,23.91
20/06/2005,25.11,37.61,26.9,23.85
21/06/2005,25.15,37.86,27.18,24.61
22/06/2005,25.07,38.55,27.11,24.5
23/06/2005,25.31,38.89,26.77,24.39
24/06/2005,25.04,37.76,26.1,23.8
27/06/2005,25.05,37.1,25.86,23.51
28/06/2005,25.07,37.31,26.33,23.66
29/06/2005,25.09,36.37,26.25,24.07
30/06/2005,24.84,36.81,26.02,23.51
1/07/2005,24.71,36.5,26.21,23.48
4/07/2005,24.71,36.5,26.21,23.48
5/07/2005,24.98,37.98,26.68,23.71
6/07/2005,24.7,37.39,26.5,23.96
7/07/2005,24.65,37.63,26.56,24.15
8/07/2005,25.09,38.25,27.28,24.28
11/07/2005,25.29,38.1,27.7,24.13
12/07/2005,25.61,38.24,27.75,24.11
13/07/2005,25.66,38.35,27.59,24.42
14/07/2005,25.97,40.75,27.88,24.62
15/07/2005,25.79,41.55,28.3,24.94
18/07/2005,25.55,41.49,28.23,24.92
19/07/2005,26.16,43.19,28.71,24.52
20/07/2005,26.19,43.63,27.44,24.73
21/07/2005,26.44,43.29,27.03,24.29
22/07/2005,25.68,44,26.75,24.18
25/07/2005,25.69,43.81,26.5199,24.3
26/07/2005,25.54,43.63,26.89,24.36
27/07/2005,25.72,43.99,27.06,24.78
28/07/2005,25.75,43.8,27.34,24.49
29/07/2005,25.61,42.65,27.14,24.62
1/08/2005,25.92,42.75,27.111,24.5
2/08/2005,26.81,43.19,27.56,24.32
3/08/2005,27.25,43.22,27.64,24.61
4/08/2005,27.32,42.71,27.01,24.46
5/08/2005,27.76,42.99,26.77,24.68
8/08/2005,27.13,42.65,26.71,24.61
9/08/2005,27.35,43.82,26.9,24.55
10/08/2005,26.95,43.38,26.88,24.14
11/08/2005,27.27,44,26.82,24.18
12/08/2005,27.05,46.1,26.31,24.03
15/08/2005,27.13,47.68,26.53,24.09
16/08/2005,26.74,46.25,26,23.7
17/08/2005,26.95,47.15,26.09,26.82
18/08/2005,26.82,46.3,25.88,26.65
19/08/2005,26.72,45.83,25.65,26.49
22/08/2005,26.91,45.87,26.06,26.53
23/08/2005,26.87,45.74,25.72,26.71
24/08/2005,26.81,45.77,25.53,26.72
25/08/2005,27.03,46.06,25.46,26.9
26/08/2005,26.97,45.74,25.41,27.01
29/08/2005,27.15,45.84,25.73,26.69
30/08/2005,27.18,46.57,25.57,27.1
31/08/2005,27.38,46.89,25.72,27.76
1/09/2005,27.2,46.26,25.26,27.9
2/09/2005,27.02,46.22,25.28,27.6
5/09/2005,27.02,46.22,25.28,27.6
6/09/2005,27,48.8,25.7,27.25
7/09/2005,26.85,48.68,25.66,27.46
8/09/2005,26.61,49.78,26.09,27.85
9/09/2005,26.58,51.31,25.25,27.81
12/09/2005,26.61,51.4,24.99,27.74
13/09/2005,26.48,50.82,24.9,27.53
14/09/2005,26.31,49.61,24.49,27.5
15/09/2005,26.27,49.87,24.55,27.87
16/09/2005,26.07,51.21,24.81,28.34
19/09/2005,26,52.64,24.68,28.88
20/09/2005,25.84,53.19,24.48,28.28
21/09/2005,25.49,52.11,24.5,28.09
22/09/2005,25.34,51.9,24.56,28.01
23/09/2005,25.27,53.2,24.38,28.47
26/09/2005,25.27,53.84,24.22,28.94
27/09/2005,25.34,53.44,23.83,28.37
28/09/2005,25.67,51.08,23.95,28.52
29/09/2005,25.94,52.34,24.48,28.94
30/09/2005,25.73,53.61,24.65,29.2
3/10/2005,25.5,54.44,24.6,28.9
4/10/2005,24.98,53.75,24.5,28.55
5/10/2005,24.67,52.7801,24.07,27.47
6/10/2005,24.73,51.7,23.76,26.89
7/10/2005,24.59,51.3,23.82,27.1
10/10/2005,24.46,50.37,23.42,26.67
11/10/2005,24.41,51.59,23.42,27.24
10/12/2005,24.3,49.25,23.24,27.3
13/10/2005,24.59,53.74,23.2,27.24
14/10/2005,24.67,54,23.23,27.54
17/10/2005,24.53,53.44,23.46,27.38
18/10/2005,24.57,52.21,23.72,27.73
19/10/2005,25.09,54.94,23.69,27.64
20/10/2005,24.79,56.14,23.62,27.42
21/10/2005,24.78,55.66,23.15,27.57
24/10/2005,25.1,56.79,23.1,28.25
25/10/2005,25.03,56.1,23.11,27.48
26/10/2005,25.1101,57.03,23.07,26.96
27/10/2005,24.85,55.41,22.84,26.8
28/10/2005,25.53,54.47,23.33,27.96
31/10/2005,25.7,57.59,23.5,28.04
1/11/2005,25.96,57.5,22.65,28.28
2/11/2005,26.46,59.95,23.37,28.79
3/11/2005,26.44,61.8499,23.89,28.74
4/11/2005,26.66,61.15,23.99,28.53
7/11/2005,27.01,60.23,24.5,28.73
8/11/2005,27.0495,59.9,24.55,28.54
9/11/2005,26.96,60.11,24.8,28.23
10/11/2005,27.09,61.18,25.24,28.27
11/11/2005,27.28,61.54,25.13,28.52
14/11/2005,27.35,61.45,25.37,28.2
15/11/2005,27.5,62.28,25.08,28.12
16/11/2005,27.74,64.95,24.87,28.27
17/11/2005,27.97,64.52,25.11,29
18/11/2005,28.07,64.56,25.3,29.4
21/11/2005,28.16,64.96,25.25,29.28
22/11/2005,27.91,66.52,26.16,29.35
23/11/2005,27.92,67.11,26.64,29.38
24/11/2005,27.92,67.11,26.64,29.38
25/11/2005,27.76,69.34,26.81,29.73
28/11/2005,27.75,69.66,26.86,29.96
29/11/2005,27.68,68.1,26.78,29.96
30/11/2005,27.68,67.82,26.68,29.67
1/12/2005,27.89,71.6001,27.18,29.56
2/12/2005,28.01,72.63,27.43,29.23
5/12/2005,27.85,71.82,26.9,29.79
6/12/2005,27.69,74.05,26.67,29.62
7/12/2005,27.75,73.95,26.15,29.52
8/12/2005,27.69,74.08,25.7,29.23
9/12/2005,27.71,74.3305,26.08,29.92
12/12/2005,27.45,74.91,26.62,29.97
13/12/2005,27.1301,74.98,26.72,29.07
14/12/2005,27.09,72.01,26.63,29.61
15/12/2005,26.92,72.18,26.58,29.2
16/12/2005,26.9,71.11,26.38,28.92
19/12/2005,26.83,71.38,25.78,28.87
20/12/2005,26.86,72.11,25.81,28.85
21/12/2005,26.73,73.5,25.88,28.77
22/12/2005,26.59,74.02,25.97,28.9
23/12/2005,26.64,73.35,25.97,28.77
26/12/2005,26.64,73.35,25.97,28.77
27/12/2005,26.46,74.23,25.46,28.74
28/12/2005,26.39,73.57,25.44,28.8
29/12/2005,26.27,71.45,25.07,28.74
30/12/2005,26.15,71.89,24.96,28.63
2/01/2006,26.15,71.89,24.96,28.63
3/01/2006,26.84,74.75,25.57,28.77
4/01/2006,26.97,74.97,25.9099,29.61
5/01/2006,26.99,74.38,26.27,29.4
6/01/2006,26.91,76.3,26.31,30.24
9/01/2006,26.86,76.05,26.47,30.62
10/01/2006,27,80.86,26.1199,30.78
11/01/2006,27.29,83.9,26.14,31.34
1/12/2006,27.14,84.291,25.97,31.02
13/01/2006,27.19,85.5899,25.79,31.9
16/01/2006,27.19,85.5899,25.79,31.9
17/01/2006,26.99,84.7101,25.52,31.66
18/01/2006,26.83,82.4901,22.599,31.67
19/01/2006,27.02,79.035,22.4,32.24
20/01/2006,26.41,76.089,21.7599,31.74
23/01/2006,26.35,77.67,21.35,31.34
24/01/2006,26.28,76.04,21.28,31.37
25/01/2006,26.4,74.2,21.21,32.11
26/01/2006,26.5,72.33,21.49,31.6
27/01/2006,27.79,72.03,21.67,31.29
30/01/2006,28,75,21.65,31.28
31/01/2006,28.15,75.51,21.255,31.18
1/02/2006,28.04,75.42,21.55,31.23
2/02/2006,27.68,72.1,21.2001,30.91
3/02/2006,27.54,71.847,20.74,30.56
6/02/2006,27.17,67.3,20.61,30.27
7/02/2006,26.94,67.6,20.67,30.37
8/02/2006,26.91,68.81,20.67,32.01
9/02/2006,26.66,64.95,21,31.6
10/02/2006,26.69,67.31,21.29,31.51
13/02/2006,26.39,64.71,21.13,31.74
14/02/2006,26.65,67.645,21.37,32.49
15/02/2006,26.88,69.22,21.35,31.67
16/02/2006,26.81,70.57,21.35,34.02
17/02/2006,26.7,70.29,20.61,34.07
20/02/2006,26.7,70.29,20.61,34.07
21/02/2006,26.54,69.08,20.62,32.51
22/02/2006,26.72,71.32,20.148,32.94
23/02/2006,26.66,71.75,20.29,32.37
24/02/2006,26.63,71.46,20.36,32.02
27/02/2006,27.05,70.99,20.52,33.41
28/02/2006,26.87,68.49,20.6,32.81
1/03/2006,27.14,69.1,20.8,34.05
2/03/2006,26.97,69.61,20.49,34.19
3/03/2006,26.93,67.72,20.32,33.26
6/03/2006,26.91,65.48,20.3,32.86
7/03/2006,27.06,66.31,20.06,32.96
8/03/2006,27.25,65.66,20.01,32.68
9/03/2006,27,63.93,19.75,32.76
10/03/2006,27.17,63.19,19.85,32.99
13/03/2006,27.11,65.68,19.73,33.22
14/03/2006,27.23,67.32,19.76,33.4
